Bereich,ID,Indikator,Raumbezug,Kennziffer,Name,Zeitbezug,Wert
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2009,3481.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2010,3555.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2011,3631.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2012,3683.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2013,3800.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2014,3888.45
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2015,3975.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2016,4053.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2017,4080.83
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2018,4185.58
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2019,4284.31
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,010,Hamburg,2020,4204.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2000,3039.11
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2001,3124.01
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2002,3192.8
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2003,3275.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2004,3338.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2005,3362.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2006,3513.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2007,3539.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2008,3674.48
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2009,3693.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2010,3830.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2011,4107.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2012,4385.47
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2013,4605.01
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2014,4772.7
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2015,4970.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2016,4958.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2017,5030.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2018,5277.16
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2019,5479.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,011,Wolfsburg,2020,5295.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2000,2440.21
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2001,2494.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2002,2529.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2003,2591.48
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2004,2624.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2005,2644.4
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2006,2746.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2007,2770.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2008,2911.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2009,2829.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2010,2926.99
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2011,3044.58
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2012,2979.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2013,3159.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2014,3226.57
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2015,3275.49
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2016,3038.86
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2017,3208.52
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2018,3350.03
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2019,3472.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,012,Goslar,2020,3481.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2000,2251.71
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2001,2312.01
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2002,2360.92
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2003,2407.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2004,2428.75
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2005,2441.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2006,2526.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2007,2556.95
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2008,2676.38
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2009,2602.38
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2010,2680.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2011,2777.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2012,2803.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2013,2856.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2014,2950.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2015,3034.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2016,3117.28
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2017,3138.57
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2018,3269.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2019,3294.86
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,013,Göttingen,2020,3214.19
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2000,2678.42
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2001,2737.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2002,2797.5
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2003,2846.26
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2004,2884.21
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2005,2902.9
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2006,3013.23
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2007,3040.57
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2008,3068.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2009,3019.17
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2010,3172.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2011,3282.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2012,3325.87
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2013,3469.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2014,3605.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2015,3681.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2016,3739.1
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2017,3793.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2018,3949.69
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2019,4030.08
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,014,Hannover,2020,3932.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2000,2142.76
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2001,2202.58
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2002,2262.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2003,2320.36
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2004,2346.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2005,2356.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2006,2432.1
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2007,2475.58
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2008,2402.45
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2009,2369.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2010,2433.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2011,2537.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2012,2592.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2013,2732.25
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2014,2825.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2015,2900.83
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2016,2939.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2017,2984.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2018,3101.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2019,3162.8
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,015,Diepholz,2020,3060.42
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2000,2658.09
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2001,2730.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2002,2773.76
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2003,2828.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2004,2869.19
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2005,2867.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2006,3001.71
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2007,3028.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2008,3023.78
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2009,2948.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2010,3030.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2011,3039.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2012,3042.81
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2013,3191.38
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2014,3340.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2015,3437.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2016,3502.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2017,3550.22
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2018,3686.73
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2019,3815.23
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,016,Hameln-Pyrmont,2020,3705.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,017,Holzminden,2000,2455.77
