select,category,category_de,category_nl,name,name_de,algorithmus,description,statistical_basis,name_nl,source_de,source_id_de,source_nl,source_id_nl,gemeinden,kreise,zeitbezug_gemeinden,zeitbezug_kreise
,,Arbeitslosigkeit,,,Offene Stellen mit Anforderungsniveau Experte,Offene Stellen Anforderungsniveau Experte <Zeitpunkt> / offene Stellen <Zeitpunkt>  x 100,"Anteil des Bedarfs an den Stellenneubesetzungen mit dem Anforderungsprofil Experte gegenüber dem Bedarf anderer Anforderungsniveaus. In der Stellenstatistik werden Daten und Strukturen zum gemeldeten Angebot an Arbeitsstellen erhoben und veröffentlicht. Die statistischen Daten werden als Sekundärstatistik aus Verwaltungsprozessdaten gewonnen. Es handelt sich um eine Vollerhebung auf Basis der Daten der bei den regionalen Arbeitsagenturen und den Trägern der Grundsicherung für Arbeitsuchende (Jobcenter) von den Arbeitgebern zur Vermittlung gemeldeter Stellen. Bei den Daten handelt es sich um Jahresdurchschnittswerte. Der Indikator gibt somit den kurzfristigen relativen Bedarf an Experten wieder. Das Anforderungsniveau wird seit 2010 nach Klassifikation der Berufe gruppiert. Experte führen hoch komplexe Tätigkeiten aus. Sie besitzen ein sehr hohes Kenntnis- und Fertigkeitsniveau, übernehmen Leitungs- und Führungsaufgaben. Voraussetzung sind eine mindestens vierjährige Hochschulausbildung oder entsprechende Berufserfahrung. Die Summe der Anteile über alle Anforderungsniveaus ist  <100 %, weil die Kategorie ""keine Angabe"" nicht in die Berechnung einbezogen ist.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16266,,,,X,,2008 - 2020
,,Arbeitslosigkeit,,,Offene Stellen mit Anforderungsniveau Spezialist,Offene Stellen Anforderungsniveau Spezialist <Zeitpunkt> / offene Stellen <Zeitpunkt>  x 100,"Anteil des Bedarfs an den Stellenneubesetzungen mit dem Anforderungsprofil Spezialist gegenüber dem Bedarf anderer Anforderungsniveaus. In der Stellenstatistik werden Daten und Strukturen zum gemeldeten Angebot an Arbeitsstellen erhoben und veröffentlicht. Die statistischen Daten werden als Sekundärstatistik aus Verwaltungsprozessdaten gewonnen. Es handelt sich um eine Vollerhebung auf Basis der Daten der bei den regionalen Arbeitsagenturen und den Trägern der Grundsicherung für Arbeitsuchende (Jobcenter) von den Arbeitgebern zur Vermittlung gemeldeter Stellen. Bei den Daten handelt es sich um Jahresdurchschnittswerte. Der Indikator gibt somit den kurzfristigen relativen Bedarf an Spezialisten wieder. Das Anforderungsniveau wird seit 2010 nach Klassifikation der Berufe gruppiert. Spezialisten führen komplexe Spezialistentätigkeiten aus. Sie verfügen über Spezialkenntnisse und -Fertigkeiten und führen gehobene Fach- und Führungsaufgaben durch. Voraussetzungen sind Meister- oder Technikerausbildung oder ein gleichwertiger Fachschul- oder Hochschulabschluss. Die Summe der Anteile über alle Anforderungsniveaus ist  <100 %, weil die Kategorie ""keine Angabe"" nicht in die Berechnung einbezogen ist.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16267,,,,X,,2008 - 2020
,,Arbeitslosigkeit,,,Offene Stellen mit Anforderungsniveau Fachkraft,Offene Stellen Anforderungsniveau Fachkraft <Zeitpunkt> / offene Stellen <Zeitpunkt>  x 100,"Anteil des Bedarfs an den Stellenneubesetzungen mit dem Anforderungsprofil Fachkraft gegenüber dem Bedarf anderer Anforderungsniveaus. In der Stellenstatistik werden Daten und Strukturen zum gemeldeten Angebot an Arbeitsstellen erhoben und veröffentlicht. Die statistischen Daten werden als Sekundärstatistik aus Verwaltungsprozessdaten gewonnen. Es handelt sich um eine Vollerhebung auf Basis der Daten der bei den regionalen Arbeitsagenturen und den Trägern der Grundsicherung für Arbeitsuchende (Jobcenter) von den Arbeitgebern zur Vermittlung gemeldeter Stellen. Bei den Daten handelt es sich um Jahresdurchschnittswerte. Der Indikator gibt somit den kurzfristigen relativen Bedarf an Fachkräften wieder. Das Anforderungsniveau wird seit 2010 nach Klassifikation der Berufe gruppiert. Fachkräfte führen fachlich ausgerichtete Tätigkeiten aus. Sie besitzen fundierte Fachkenntnisse und Fertigkeiten!. Voraussetzung sind ein Abschluss einer mindestens zweijährigen Berufsausbildung oder vergleichbare Qualifikationen. Die Summe der Anteile über alle Anforderungsniveaus ist  <100 %, weil die Kategorie ""keine Angabe"" nicht in die Berechnung einbezogen ist.  Und Fertigkeiten!. Abschluss einer mindestens zweijährigen Berufsausbildung oder vergleichbare Qualifikation. Summe der Anteile ergibt <100%, weil die Kategorie ""keine Angabe"" nicht in die Berechnung einbezogen ist.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16268,,,,X,,2008 - 2020
,,Arbeitslosigkeit,,,Offene Stellen mit Anforderungsniveau Helfer,Offene Stellen  Anforderungsniveau Helfer <Zeitpunkt> / offene Stellen <Zeitpunkt>  x 100,"Anteil des Bedarfs an den Stellenneubesetzungen mit dem Anforderungsprofil Helfer gegenüber dem Bedarf anderer Anforderungsniveaus. In der Stellenstatistik werden Daten und Strukturen zum gemeldeten Angebot an Arbeitsstellen erhoben und veröffentlicht. Die statistischen Daten werden als Sekundärstatistik aus Verwaltungsprozessdaten gewonnen. Es handelt sich um eine Vollerhebung auf Basis der Daten der bei den regionalen Arbeitsagenturen und den Trägern der Grundsicherung für Arbeitsuchende (Jobcenter) von den Arbeitgebern zur Vermittlung gemeldeter Stellen. Bei den Daten handelt es sich um Jahresdurchschnittswerte. Der Indikator gibt somit den kurzfristigen relativen Bedarf an Hilfskräften wieder. Das Anforderungsniveau wird seit 2010 nach Klassifikation der Berufe gruppiert. Helfer führen Helfer- und Anlerntätigkeiten aus, wozu einfache, wenig komplexe (Routine-)Tätigkeiten zählen. Hierfür ist kein formaler beruflicher Bildungsabschluss notwendig oder eine einjährige (geregelte) Berufsausbildung nachzuweisen. Die Summe der Anteile über alle Anforderungsniveaus ist  <100 %, weil die Kategorie ""keine Angabe"" nicht in die Berechnung einbezogen ist.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16269,,,,X,,2008 - 2020
,,Arbeitslosigkeit,,,Jüngere Arbeitslose,Arbeitslose < 25 Jahre / Einwohner 15 bis < 25 Jahre x 100,"Betroffenheit junger Menschen von Arbeitslosigkeit. Arbeitslosigkeit beginnt frühestens mit Vollendung des 15. Lebensjahres. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele junge Menschen sich noch in der schulischen oder beruflichen Ausbildung befinden. Bei der Bezugsgröße der 15- bis unter 25-Jährigen ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16271,,,,X,,1995 - 2020
,,Arbeitslosigkeit,,,Anteil weibliche jüngere Arbeitslose,Weibliche Arbeitslose < 25 Jahre / weibliche  Arbeitslose  x 100,"Anteil der von Arbeitslosigkeit betroffenen jüngeren Frauen gegenüber den Frauen anderer Altersgruppen. Der Anteil gibt an, ob der Berufseintritt kurzfristig für jüngere weibliche Erwerbstätige schwieriger ist als für weibliche Erwerbstätige 25 Jahre und älter. Der Anteil ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele jüngere Frauen sich noch in schulischer oder beruflicher Ausbildung befinden und wie sich die Erwerbsbeteiligung der Frauen über die Generationen verändert.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16286,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Weibliche jüngere Arbeitslose,Weibliche Arbeitslose < 25 Jahre / weibliche Einwohner 15 bis < 25 Jahre x 100,"Betroffenheit junger Frauen von Arbeitslosigkeit. Arbeitslosigkeit beginnt frühestens mit Vollendung des 15. Lebensjahres. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele junge Frauen sich noch in der schulischen oder beruflichen Ausbildung befinden. Bei der Bezugsgröße der 15- bis unter 25-Jährigen Frauen ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16287,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Anteil männliche jüngere Arbeitslose,Männliche Arbeitslose < 25 Jahre / männliche Arbeitslose  x 100,"Anteil der von Arbeitslosigkeit betroffenen jüngeren Männer gegenüber den Männern anderer Altersgruppen. Der Anteil gibt an, ob der Berufseintritt kurzfristig für jüngere männliche Erwerbstätige schwieriger ist als für männliche Erwerbstätige 25 Jahre und älter. Der Anteil ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele jüngere Männer sich noch in schulischer oder beruflicher Ausbildung befinden.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16288,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Männliche jüngere Arbeitslose,Männliche Arbeitslose < 25 Jahre / männliche Einwohner 15 bis < 25 Jahre x 100,"Betroffenheit junger Männer von Arbeitslosigkeit. Arbeitslosigkeit beginnt frühestens mit Vollendung des 15. Lebensjahres. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele junge Männer sich noch in der schulischen oder beruflichen Ausbildung befinden. Bei der Bezugsgröße der 15- bis unter 25-Jährigen Männer ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres. ",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16306,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Anteil ältere Arbeitslose,Arbeitslose >=55 Jahre / Arbeitslose x 100,"Anteil der von Arbeitslosigkeit betroffenen 55-Jährigen und älter gegenüber anderen Altersgruppen. Der Anteil gibt an, wie schwer die Rückkehr für die älteren Erwerbstätigen in den ersten Arbeitsmarkt kurzfristig ist. Ältere sind stärker als der Durchschnitt von Arbeitslosigkeit betroffen. Ältere Arbeitslose finden seltener in den ersten Arbeitsmarkt zurück und sind daher überproportional Langzeit arbeitslos. Regionale Unterschiede lassen sich u.a. auch auf die demografische Zusammensetzung der Bevölkerung, die Erwerbsbeteiligung Älterer, Vorstandsruheregelungen der regionalen Branchen und ihre Inanspruchnahme erklären.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16326,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Ältere Arbeitslose,Arbeitslose >=55 Jahre / Einwohner 55  bis <65 Jahre x 100,"Betroffenheit älterer Menschen von Arbeitslosigkeit. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele ältere Menschen noch erwerbstätig sind. Trotz des sukzessiven Anstiegs des gesetzlichen Renteneintrittsalters wird die Quote für zeitliche Vergleichbarkeit auf die Altersgruppe bis unter 65 Jahre bezogen. Bei der Bezugsgröße der 55- bis unter 65-Jährigen ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres. ",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16346,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Anteil weibliche ältere Arbeitslose,Weibliche Arbeitslose>= 55 Jahre / weibliche Arbeitslose x 100,"Anteil der von Arbeitslosigkeit betroffenen älteren Frauen gegenüber den Frauen anderer Altersgruppen. Der Anteil gibt an, ob die Rückkehr in den ersten Arbeitsmarkt kurzfristig für ältere weibliche Erwerbstätige schwieriger ist als für weibliche Erwerbstätige unter 55 Jahren. Der Anteil ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele ältere Frauen noch erwerbstätig sind und wie sich die Erwerbsbeteiligung der Frauen über die Generationen verändert.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16347,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Weibliche ältere Arbeitslose,Weibliche Arbeitslose >= 55 Jahre / weibliche Einwohner 55  bis < 65 Jahre x 100,"Betroffenheit älterer Frauen von Arbeitslosigkeit. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele ältere Frauen noch erwerbstätig sind. Trotz des sukzessiven Anstiegs des gesetzlichen Renteneintrittsalters wird die Quote für zeitliche Vergleichbarkeit auf die Altersgruppe bis unter 65 Jahre bezogen. Bei der Bezugsgröße der 55- bis unter 65-jährigen Frauen ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16348,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Anteil männliche ältere Arbeitslose,Männliche Arbeitslose >= 55 Jahre / männliche Arbeitslose x 100,"Anteil der von Arbeitslosigkeit betroffenen älteren Männer gegenüber den Männern anderer Altersgruppen. Der Anteil gibt an, ob die Rückkehr in den ersten Arbeitsmarkt kurzfristig für ältere männliche Erwerbstätige schwieriger ist als für männliche Erwerbstätige unter 55 Jahren. Der Anteil ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele ältere Männer noch erwerbstätig sind.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16367,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Männliche ältere Arbeitslose,Männliche Arbeitslose >= 55 Jahre / männliche Einwohner 55 bis < 65 Jahre x 100,"Betroffenheit älterer Männer von Arbeitslosigkeit. Die Quote ist nicht nur vom Arbeitsmarkt abhängig, sondern auch davon, wie viele ältere Männer noch erwerbstätig sind. Trotz des sukzessiven Anstiegs des gesetzlichen Renteneintrittsalters wird die Quote für zeitliche Vergleichbarkeit auf die Altersgruppe bis unter 65 Jahre bezogen. Bei der Bezugsgröße der 55- bis unter 65-jährigen Männer ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei den Arbeitslosen handelt es sich um Jahresdurchschnitte, bei der Bevölkerung um Zahlen zum Stichtag 31.12. des Jahres.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16368,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Arbeitslosenquote Ältere,Arbeitslose >= 55 Jahre / zivile Erwerbspersonen >= 55 Jahre x 100,"Die Arbeitslosenquote der 55-Jährigen und älter zeigt die relative Unterauslastung des Arbeitskräfteangebots von Erwerbstätigen ab 55 Jahren an. Die Arbeitslosenquote Älterer ist seit mehreren Jahren rückläufig, da im Zuge des demografischen Wandels und des Fachkräftemangels sich die Arbeitsmarktlage für ältere Erwerbstätige gebessert hat. Für die Bezugsgröße (Nenner) gibt es unterschiedliche Varianten!. hier werden die zivilen Erwerbspersonen von 55 bis unter 65 Jahren als Bezugsgröße gewählt. Zivile Erwerbspersonen 55 bis unter 65 Jahre umfassen die zivilen Erwerbstätigen 55 bis unter 65 Jahre und Arbeitslose 55 bis unter 65 Jahre. Daten zu den zivilen Erwerbspersonen nach Altersgruppen werden seitens der BA erst ab 2008 zur Verfügung gestellt.",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16386,,,,X,,2008 - 2020
,,Arbeitslosigkeit,,,Weibliche Langzeitarbeitslose,"Weibliche Arbeitslose, 1 Jahr und länger arbeitslos, <Zeitpunkt> / weibliche Arbeitslose <Zeitpunkt> x 100","Der Anteil der langzeitarbeitslosen Frauen unter den arbeitslosen Frauen gibt Auskunft, in wieweit die verfestigte Arbeitslosigkeit bei Frauen anders gelagert ist als allgemein in der Regionaleinheit. Als Langzeitarbeitslose gelten nach §18 Abs.1 SGBIII alle Personen, die am jeweiligen Stichtag der Zählung ein Jahr (hier: 364 Tage) und länger bei den Agenturen für Arbeit oder bei den Trägern für Grundsicherung für Arbeitsuchende nach dem SGB II arbeitslos gemeldet waren. Die Teilnahme an einer Maßnahme nach §45 SGBIII sowie die Zeiten einer Erkrankung oder sonstiger Nicht-Erwerbstätigkeit (z.B. Ortsabwesenheit) bis zu sechs Wochen unterbrechen die Dauer der Arbeitslosigkeit nicht. Unter den sogenannten vermittlungshemmenden Merkmalen wie nicht vorhandene oder geringe Qualifikation, sprachliche Defizite, gesundheitliche Einschränkungen oder ein hohes Lebensalter spielt die fehlende Betreuung eines Kindes unter drei Jahren bei den Frauen eine gewisse Rolle, da die Versorgung und Betreuung von Kleinkindern gesellschaftlich in Deutschland noch immer mehrheitlich den Müttern überantwortet wird. ",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16446,,,,X,,1998 - 2020
,,Arbeitslosigkeit,,,Männliche Langzeitarbeitslose,"Männliche Arbeitslose, 1 Jahr und länger arbeitslos, <Zeitpunkt> / männliche Arbeitslose <Zeitpunkt> x 100","Der Anteil der langzeitarbeitslosen Männer unter den arbeitslosen Männern gibt Auskunft, in wieweit die verfestigte Arbeitslosigkeit bei Männern anders gelagert ist als allgemein in der Regionaleinheit. Als Langzeitarbeitslose gelten nach §18 Abs.1 SGBIII alle Personen, die am jeweiligen Stichtag der Zählung ein Jahr (hier: 364 Tage) und länger bei den Agenturen für Arbeit oder bei den Trägern für Grundsicherung für Arbeitsuchende nach dem SGB II arbeitslos gemeldet waren. Die Teilnahme an einer Maßnahme nach §45 SGBIII sowie die Zeiten einer Erkrankung oder sonstiger Nicht-Erwerbstätigkeit (z.B. Ortsabwesenheit) bis zu sechs Wochen unterbrechen die Dauer der Arbeitslosigkeit nicht. Unter den sogenannten vermittlungshemmenden Merkmalen wie fehlende Betreuung eines Kindes unter drei Jahren sprachliche Defizite oder gesundheitliche Einschränkungen sind bei Männern ein hohes Lebensalter und – insbesondere in Kombination – eine nicht vorhandene oder geringe Qualifikation bedeutsam. ",Arbeitsmarktstatistik  der Bundesagentur für Arbeit (BA),,Inkar,16466,,,,X,,1998 - 2020
,,Bauen und Wohnen,,,Baulandpreise,Kaufsumme für baureifes Land <Durchschnitt zwei Jahre> / Umgesetzte Fläche für baureifes Land <Durchschnitt zwei Jahre>,"Der Kaufwert für Bauland ist einer der zentralen Indikatoren der Wohn- und Immobilienmarktbeobachtung. Grundstückspreise können je nach Marktlage einen hohen Anteil an den Bau- und Immobilienkosten ausmachen. Die Kaufsumme ist die Gesamtsumme aus den Kaufpreisen der veräußerten Grundstücke. Der Kaufpreis für das Grundstück versteht sich ohne Grunderwerbsnebenkosten (Vermessungskosten, Makler-, Notariats- und Gerichtsgebühren, Grunderwerbsteuer u.a.). Er beinhaltet jedoch evtl. besonders vereinbarte Beträge für Aufwuchs, Zäune, den Kapitalwert von Leibrenten sowie die Erschließungskosten. Die veräußerte Fläche umschließt alle durch Kauf erworbenen, unbebauten Grundstücke innerhalb des Baugebiets einer Gemeinde einer Mindestgröße von 100 m². Der Zwei-Jahresdurchschnitt federt kurzfristige Schwankungen auf dem Markt und in der Statistik ab, die durch Veröffentlichungsrestriktionen und Art der Veräußerungsfälle entstehen können.",Statistik der Kaufwerte für Bauland des Bundes und der Länder,,Inkar,15167,,,,X,,1995 - 2020
